ASV_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
c909742bed02a847bc0475ebfdb319f9,Fungi,Rozellomycota,Rozellomycota_cls_Incertae_sedis,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
665ebcec68e35ac867d01a6b7bb35a0a,Fungi,Rozellomycota,Rozellomycota_cls_Incertae_sedis,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
b83797e40d12077ec78c6624fcb8704d,Fungi,Rozellomycota,Rozellomycota_cls_Incertae_sedis,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
bbe8f2191782d748e265bf728e1300a4,Fungi,Rozellomycota,Rozellomycota_cls_Incertae_sedis,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
5c5ce51a2a44ec6568e70e0479a62253,Fungi,Rozellomycota,Rozellomycota_cls_Incertae_sedis,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
1afc5eeb24ad30bbcac4ac098f7c9fee,Fungi,Rozellomycota,Rozellomycota_cls_Incertae_sedis,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
8c417712531a722d8f1a712224f72916,Fungi,Rozellomycota,Rozellomycota_cls_Incertae_sedis,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
73b038ba03c0368a71103559306472d7,Fungi,Rozellomycota,Rozellomycota_cls_Incertae_sedis,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
4f01eb3db142b36c35fed86d7a4be916,Fungi,Rozellomycota,Rozellomycota_cls_Incertae_sedis,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
d85de6eeac0ddfc60fc4ed5652013abf,Fungi,Rozellomycota,Rozellomycota_cls_Incertae_sedis,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
15342435c922f64bc848141eac6fef38,Fungi,Rozellomycota,Rozellomycota_cls_Incertae_sedis,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
a9b48af90725cd97a7611118e48f0cd2,Fungi,Rozellomycota,Rozellomycota_cls_Incertae_sedis,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
33205166daaf7b69ba8dda7eeeba4d3f,Fungi,Rozellomycota,Rozellomycota_cls_Incertae_sedis,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
aa6768128bb1ee22a9cff1e4c31c9ad0,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,Saitozyma_paraflava
e3676c7b5002bec9c6e65d8c213f21d4,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,Saitozyma_paraflava
79d4638af150451c4401cc9b9dd1b92b,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,Saitozyma_podzolica
a8a2a2b66aaae93d9c71c2de9aa7e4f4,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,Saitozyma_podzolica
6566a66225dcc03f24d8acabfe7883d1,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,Saitozyma_podzolica
c74afdfee09ee8e502ccbb1695786c12,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_kiliense
571924899d89894769af5be8b189d164,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_sp
ffa5dc66f9dadbef0c3445b0d6222d5e,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_sp
d5a806379f44d5ae9f9e92babbde7216,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_sp
0c145fd4fc0571a42f4fd55a353a6940,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_sp
cff9cc6a08bf09f288a8fcf0134a7249,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_sp
c7c81011ac9b6de351b5ae1baf7ae193,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_sp
a13cf5ab4ebcca925a05893ea36c1656,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_terricola
055bd14a45de1460bbdb9466edd32b4c,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_zeae
1ef22bb641d48c6950e12f01eb0df004,Fungi,Ascomycota,Sordariomycetes,Savoryellales,Savoryellaceae,Savoryellaceae_gen_Incertae_sedis,Savoryellaceae_sp
dd2ea04884c895798f65cd04026cc7f5,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scedosporium,Scedosporium_aurantiacum
f10fd573976721c765734bfd0c0f5bcf,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scedosporium,Scedosporium_aurantiacum
4c1409f3ec03f348b9565da49f9b01cb,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scedosporium,Scedosporium_boydii
0cb899a66fbb5823911200c1b2cab93a,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scedosporium,Scedosporium_boydii
fcae0f9211bc471afeea597b0f843c2e,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scedosporium,Scedosporium_boydii
753b5417750405391b99524c4c5c65e9,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scedosporium,Scedosporium_boydii
b8db9c8f6e3cdd4608c33488255a1507,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scedosporium,Scedosporium_boydii
481aae64845a0849cc5f5351d8e1cd91,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scedosporium,Scedosporium_boydii
3ffa9bb1e7807caa9442e14dbcfff15f,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scedosporium,Scedosporium_minutisporum
2f934b8d991c18e12567d0aa2857361d,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum_commune
2ded4ab4778f5c3fdbb213b17ac22349,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium_inaequale
7f84f2f14c7148135a8971e97ab29414,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium_inaequale
e06f821ebdfac7c580a0929d826cd432,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium_inaequale
e25826df214510cfb865e1689050b95a,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium_inaequale
d1e9bb2266cd6957db6791a4014cd465,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium_inaequale
e4d6bcac84d0bf8ed6544cbc25fad52f,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium_inaequale
a79e766a18dae09fcbf8e9e8c9040e0d,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium_inaequale
e107ee39a291088c9d5404e0a86209f6,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_scutellata
68d2d8cb4537e4b6551fda90be1d5ab1,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_scutellata
7ca596f1d84f9ba18e17dd6b2c6f3895,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_scutellata
0f0e2acc6dbf401b8a7636e442939dbc,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_scutellata
4fbb872133320dac4072e08f5eeccb6c,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_scutellata
c962865ea8e2248391ee67f24459ff12,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_scutellata
9f730096b3090eac03f5fedf753f9400,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_scutellata
3f1c6552100b18c9a69dd13d91a4627f,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_scutellata
b61dc5025cb1639e02d019855c798f8c,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_scutellata
d8a1ab1de6359d6c1dc7d7177ddfb017,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_scutellata
371c5079d268f7c08c0be84444d30265,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_scutellata
a82dfa59c17aa24248145b50aef5971d,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_sp
d50f43b6e4ef6d5cfc40683012a29691,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_sp
e302e2eb1b070e1eecc4b0c6ec56dfa3,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_sp
4c371cf05494afcc49e5b92bf241a907,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_sp
de92ddb16de67d9c188f12d20ed6ee10,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_sp
252bb3aa34a5d77841050b627bdf78d5,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_sp
28915cf876f025c3f131c34918ff8cfe,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_sp
0ec708a081640bd30742513ef1cd7072,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_sp
9a8321be4eb0daa34fed50cc75537bce,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_sp
ed343a841758df46d1c15de3a4da34f0,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_sp
c5c856ed63ceb308e03893bbc3604ca8,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_sp
56b273a7a70ed151f164ad85b62dd65a,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_sp
f5c964195fde186dab52e4c11f529b7a,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_sp
8fa423c1105875631937e928b700428e,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_sp
656431afb367b73584393e78c0526717,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_sp
e2470f600751dce92ec44a6c73e9dacf,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_sp
f58c597c8fe599cbee414268c9af2e93,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_sphaerosporum
c4c11bea5ec020ec8bf351840cbf81da,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_sphaerosporum
2d470fc8db2f6dbdff10c3cfdb06d982,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_sphaerosporum
1d6f7c029463a13c2ffd4c0bad813a56,Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Selenophoma,Selenophoma_mahoniae
8d03350ffb360c00cfa4fc80138b1752,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_sp
5a62fddc39f01f8e9cef8a0a6d2ec2df,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_sp
aa0ae4c5ba8515944de6a47068c9f087,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_sp
8b83a48a4703a3b6dcc2806896fd4dd0,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_sp
89392d1b81fba89b156bef38a9e33bf6,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_sp
b718c39582dabee81f7e09217e9b409d,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_sp
1dbf76d17ac8ab95acb337c97814bccf,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_sp
0c414bb3b2a928b13769c560c9776bb8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_sp
483368cde2405a458ffa477e199a8061,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Simplicillium,Simplicillium_obclavatum
b42fd4b8123c109bae307d3ceb32a8e5,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Sodiomyces,Sodiomyces_sp
0410966fb9ede4ce259af3a942d34485,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Sphaerostilbella,Sphaerostilbella_toxica
29185449cbbf1d8eccda37820dca56ad,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Sphaerostilbella,Sphaerostilbella_toxica
cd8cca2a76abd09c49133497c6b776c7,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_patagonicus
d6f397d83d1695a6493662475a7808af,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormia,Sporormia_sp
5827f93005bc412b979834b6bd08b9d4,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormia,Sporormia_sp
0a376ab9a4776e2f31738dea3699efce,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormia,Sporormia_sp
2ff7d4fdf24015f16a4ffd85eaefb604,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormia,Sporormia_sp
8969b92818b6d56b6104b24d6c829eed,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiaceae_gen_Incertae_sedis,Sporormiaceae_sp
679cb7208808842b3100849d07fc11f2,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiaceae_gen_Incertae_sedis,Sporormiaceae_sp
0d56eaea6d0662154709b5d60ca73b7e,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiaceae_gen_Incertae_sedis,Sporormiaceae_sp
44b8a3e5b3356af9bf38dc34c4c93ed5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella,Sporormiella_similis
eb085739f088ae86379d5c8fd616e11a,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys,Stachybotrys_chartarum
7c440f23e198c82e193b0cd6f3e750e3,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys,Stachybotrys_chartarum
38ef4c834e91ddbef0c0ef20a60a2749,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys,Stachybotrys_chartarum
e36f996427f851d3b793e87bd1c3c0b9,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Stemphylium,Stemphylium_vesicarium
2646af81d22e861bde4df94cac7a0ae0,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Stemphylium,Stemphylium_vesicarium
32a7bb2bf2c647ce5750067dc94ff622,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,Stereum_hirsutum
d1859e83a475c8a076708dd270074a8e,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Stolonocarpus,Stolonocarpus_gigasporus
c4c88b143026d34ee74344da3aa29a3b,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Subramaniula,Subramaniula_asteroides
c0ca333b82f730059feebd24b43d7972,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Subramaniula,Subramaniula_thielavioides
d5a6bf8101fa8bad9bdf73e65cc07109,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Subramaniula,Subramaniula_thielavioides
aab1a663c5e0bd065bf858ab39227e80,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Subramaniula,Subramaniula_thielavioides
974ed8e5b70efa6a9abeb74262cceb63,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Sugiyamaella,Sugiyamaella_trypani
04794f429192231cfa524d3752b5d318,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Sugiyamaella,Sugiyamaella_trypani
c0301bb02f2977e3565daa67b898dabb,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Sugiyamaella,Sugiyamaella_trypani
541d3c0b5637470b819f842faf3f672f,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Symmetrosporaceae,Symmetrospora,Symmetrospora_foliicola
ea52721896422ad94a49c944a0f6c383,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Symmetrosporaceae,Symmetrospora,Symmetrospora_proteacearum
b0c6e45ea2503a6876e4ded08e685622,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces,Talaromyces_funiculosus
1b059b536a76ee3085da1521df12c5b4,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces,Talaromyces_pinophilus
1b1d7b5605d93aea2720d7960a4c4f65,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces,Talaromyces_rogersiae
78dcb58feba19e2724395945296c9fdf,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Thelebolaceae,Thelebolaceae_gen_Incertae_sedis,Thelebolaceae_sp
5fe9dab421c21e6968749c1077f1d2c2,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Thelebolaceae,Thelebolaceae_gen_Incertae_sedis,Thelebolaceae_sp
752057138d63bd0858670fe7708f23f8,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Thielavia,Thielavia_australiensis
704b0a6a9426d82c2c8e5f67820e073a,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Thielavia,Thielavia_australiensis
867ce3c3bb0f25127f506bf059467a41,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Thielavia,Thielavia_australiensis
a96b080728581a8c87c4c72e05f743ab,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,Torula_fici
ea12f3d9650dd35565eee2df8b47c074,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,Torula_fici
079d0d95ddf3307f5158c7e0276a3a3d,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Trichocladium,Trichocladium_acropullum
98be18a3dc8233adb95e0b07006d65bc,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_harzianum
65675288d2336514f11307c51bf390cc,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_harzianum
a821d0b48671aa5aaec627f3c27045f3,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_harzianum
e8842b9c66b45f6558dfb68e6d627d7d,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_harzianum
0a49d8b57e07c8e63c3cf57d4b70bdb3,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_saturnisporum
68542d32e6a7ef3ca70b7564e50683bb,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_saturnisporum
b61ba9857da56c7a3fe65603343e80ac,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_saturnisporum
8e59751899671b786928355791a6e74e,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_saturnisporum
b8c4e376ea4a567ae98643983f40ed79,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Trichomonascus,Trichomonascus_sp
fa81764e351f9fa1fc72df36b0620c53,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Trichomonascus,Trichomonascus_vanleenenianus
281a17fe0deceafed1b225151fb585f6,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Trichophaeopsis,Trichophaeopsis_sp
825079bfb601755ea2274a5b3bb84844,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Trichophaeopsis,Trichophaeopsis_sp
e16341aae86bd740d87f60246d18c078,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Trichophaeopsis,Trichophaeopsis_sp
3069ffbd7c94ab1c13b5af230ebb3737,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,Trichosporon_asahii
4d60592deb7e46ba61c94b0d5b01eb85,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,Trichosporon_asahii
071feafbd1764a722e3c9a5a859fde69,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporonaceae_gen_Incertae_sedis,Trichosporonaceae_sp
401a371b5eeee597a05f349f607fd2c8,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporonaceae_gen_Incertae_sedis,Trichosporonaceae_sp
7a075161f283c32d993c36d44ab20fa6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma_eckbladii
0b920f034aa476f8e81ad5fd92efd7c3,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma_kotlabae
39bb2d1ff861ca5c16ba6ce86879d5eb,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma_sp
a1f1c4c3bd0e24d4ea0fd7894214c667,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma_sp
2e935406f0171a241b0a307a2f3a1bbe,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma_sp
98ea920073cf67d701d7ef5e532e21c6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma_sp
b9e18dccaea8e174c459928a72fe5e01,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma_sp
c47974a24414e7065880324bdfe86b44,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma_sp
c5a12f65ee5d757762003dbc2c016bb5,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma_sp
0d08abde251c8a94f154322120a2ed4f,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma_sp
d222e68dbef96b650c7ce83ba6a023ed,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma_sp
3851b67aaf6fb3cb12ea139762c7458c,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Testudinaceae,Ulospora,Ulospora_sp
bf9348f48b256b1b8e0d6d63b121a269,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,Verticillium_dahliae
5d445cd968fe42455c1792b2ead62e57,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_carnescens
139baa814b3fe8154a92f4d902511809,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_carnescens
2067c3773902dcb3cccaecf7a6b0a0c8,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_heimaeyensis
65afa074689d8e309637bf407e8a8510,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_heimaeyensis
89bb51d6fca21c1d74d87c143cf4621b,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_sp
634ef8d909bb7c09081d0e2cf21d9be3,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_victoriae
216acd6e08e11c45032c4a0216be3087,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvariella,Volvariella_sp
31f9ce69cee0de27e507b5dd09e12cca,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Waitea,Waitea_circinata
943cddda6adc08cb7ae8962137a6ae1b,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Waitea,Waitea_circinata
0e0c86daf9ba1d3187b9765d1ca57c10,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Waitea,Waitea_circinata
79826d6d778ccd8fe3c86151a699e17e,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Waitea,Waitea_circinata
eb98b2d0fbd2f2d4415c926911f71c6d,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Waitea,Waitea_circinata
704018631a74ce658efc59afb5376942,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Waitea,Waitea_circinata
846e7710175af46ac006a4bf320fd7ff,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Waitea,Waitea_circinata
