Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
226ded8c73006c34d56970a66bd86cb1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	0.9460894059530569
774f24b86f439b1017e45381b2907628	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arachnomycetaceae;g__Arachnomyces;s__Arachnomyces_pilosus	0.9999999998665317
04fc52a783c988c9564cf43196e55951	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae	0.9270780415098169
7b73f573f34a5cb423d321b896c75968	k__Fungi	0.9999999999999963
3beb817f7862a04358f2cddb1fe0f92a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Canariomyces;s__Canariomyces_arenarius	0.9999982796442471
86ab26fc9559b6afb4523a326e3758a8	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Amesia;s__Amesia_atrobrunnea	0.9944071098883231
fa81764e351f9fa1fc72df36b0620c53	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Trichomonascus;s__Trichomonascus_vanleenenianus	0.9998349771828984
c179932040d58f8e6b7467fa8673562e	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.9870738284972329
f10fd573976721c765734bfd0c0f5bcf	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium;s__Scedosporium_aurantiacum	0.9999978916080381
b11ed5999ca8e42774fa1f979589d79b	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Myxotrichum;s__Myxotrichum_deflexum	0.999999997822357
8dbabaa13ab019c8f8dd1173a7a7c6b4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Cladorrhinum;s__Cladorrhinum_hyalocarpum	0.9985164827859698
0d08341a4ed049ed9afefb928b1fcb96	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Paracremonium;s__Paracremonium_inflatum	0.9925150259693473
9f1e6d737305bc1830b010dca6a9c8dc	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;s__Pseudeurotium_hygrophilum	0.9867454870558741
f7097410bdc5b2494a59cf53befb39fc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_arcana	0.9689016563588834
0d28e1bb97e7e89fd3c7d1f88af77000	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_sp	0.9890949344668262
eccdc8504c3be0a0317f855aa4da23a2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Zygopleurage;s__Zygopleurage_sp	0.9999959601235309
503a3f4de445493535f9fd4491b7ac2e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Branch06;f__Branch06_fam_Incertae_sedis;g__Branch06_gen_Incertae_sedis;s__Branch06_sp	0.9999999999328679
32e22e511bf5728277a1f9fd95bc1a70	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Branch06;f__Branch06_fam_Incertae_sedis;g__Branch06_gen_Incertae_sedis;s__Branch06_sp	0.9999999987436752
ced2c34c85c5e48afbb81480c37b38d4	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_albida	0.8211603133496008
9014ae1cc97580485eb28cd2e1a10a33	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.8670942864350688
3337b252837c394adcd73ead4c097a6e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	0.9999800862613006
d2ad2d924043eade180170560ff78cdd	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Pithoascus;s__Pithoascus_sp	0.9836774338153458
44d350b5b3a140a693b38c2784eee484	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen_Incertae_sedis;s__Glomeraceae_sp	0.9541154921342585
ebd22203707577101721bca6e9038c1f	k__Fungi	0.9999999999999941
9068c3f1f2c67d9b5532230e9d8eee77	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Cladorrhinum;s__Cladorrhinum_hyalocarpum	0.9999462667315444
838358b35f92a101a834fdeffa576e92	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.9999998013950886
a7e2e71e18aa3f252eedff03a5630ce6	k__Fungi	1.0000000000000024
5951a7f81b2f0eacaa9f1a66a2ebc6d0	k__Fungi	0.999999999999989
c829fbe61c3edf1e62c627b8b0b26c4a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_piperis	0.8590626925221665
2eb319753ed2db89c070456d74efc7c9	k__Fungi	1.0000000000000042
da7420238c329b42c99e09dbb79c7471	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_kyushuense	0.9954736645514121
988dc58581cd181a274aa48c6ebf196a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Cladorrhinum;s__Cladorrhinum_hyalocarpum	0.9914073417143183
4d44e54248df8702bf9035d40fe241fa	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellales_fam_Incertae_sedis;g__Mortierellales_gen_Incertae_sedis;s__Mortierellales_sp	0.9966205261179596
2618724a43b62712d10467d2dd1e7c3e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sp	0.9529889553796947
6572f85164ecd388f71d5185981a3236	k__Fungi	0.9999999999999973
a20e2909d945774135d2e9eb3c939d20	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris	0.992820237455524
7d024113792c47324c769ae1b3d0f091	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_mosseae	0.9133695077480829
0fd336f3455c975119dd6695005fa71d	k__Fungi	0.9999999999999997
b5eb4ec891f5ff91e3d163f830d4616a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.9516780868266006
