"","OTU","VB0889_004","VB0889_006","VB0889_015","VB0889_016","VB0889_017","VB0889_018","VB0889_025","VB0889_028","VB0889_030","VB0889_038","VB0889_042","VB0889_049","VB0889_050","VB0889_051","VB0889_052","VB0889_073","VB0889_074","VB0889_075","VB0889_076","VB0889_077","VB0889_078","VB0889_085","VB0889_086","VB0889_090"
"2943","Bacteria_Proteobacteria_Deltaproteobacteria_Spirobacillales_unclassified_unclassified_unclassified_f60aa5dcaa7310bbad43a90e14759309",0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2944","Bacteria_Planctomycetes_Phycisphaerae_WD2101_unclassified_unclassified_unclassified_2de374e163dca844855888c2f8fb034d",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
"2945","Bacteria_BHI80-139_unclassified_unclassified_unclassified_unclassified_unclassified_ba93a9937f0dc687e6153da2b8965e2d",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"2946","Bacteria_Verrucomicrobia_[Spartobacteria]_[Chthoniobacterales]_[Chthoniobacteraceae]_unclassified_unclassified_0c214dbb553c8588146f7a03ae756abc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"2947","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Gemmataceae_Gemmata_unclassified_293ece67e526002d31a4d1d617708cf2",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2948","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinosynnemataceae_Lentzea_unclassified_9880e24167d5d6fdc638e50415c86a74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"2949","Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Sinobacteraceae_Steroidobacter_unclassified_fe56a971aaf6b8f62009ddda41f9cee2",0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
"2950","Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_unclassified_unclassified_ac10b4fae430c57d77c464580571fd8d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
"2951","Bacteria_Planctomycetes_Planctomycetia_Pirellulales_Pirellulaceae_unclassified_unclassified_b5b4e1343f74602099e69d10f811a1af",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2952","Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_unclassified_1fb802d197bba3e520d374d488108b10",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"2953","Bacteria_Gemmatimonadetes_Gemm-3_unclassified_unclassified_unclassified_unclassified_0a1757fc6f6d6de917f36ef5b899bd4c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"2954","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_unclassified_unclassified_unclassified_6238fbe9c58bf5a1d1dfe189ed0d3244",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"2955","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Gemmataceae_unclassified_unclassified_39b2b3bf4b2fb562f4239db92466ad57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0
"2956","Bacteria_Gemmatimonadetes_Gemm-3_unclassified_unclassified_unclassified_unclassified_c3aa93750613dcd92c366be0345d2e71",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2957","Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_unclassified_unclassified_25e53f291baeba2202541d7a09253676",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2958","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Gemmataceae_unclassified_unclassified_ae53f973e469a4d76a17ed04c0756854",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,0
"2959","Bacteria_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_meridiei_45e4bdfe5bdf68b3858bcab79af845a5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"2960","Bacteria_Proteobacteria_Deltaproteobacteria_Spirobacillales_unclassified_unclassified_unclassified_7a2fa55435b1e0bd9b20549f85a81400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"2961","Bacteria_Acidobacteria_Sva0725_Sva0725_unclassified_unclassified_unclassified_f1de87f6b4ad7418a0bf27a6f09c305d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"2962","Bacteria_Gemmatimonadetes_Gemm-2_unclassified_unclassified_unclassified_unclassified_d4c2c7b1bc772434d5c21b36a76c5c0d",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,3,0,0,0,0,0,0,0
"2963","Bacteria_Actinobacteria_MB-A2-108_unclassified_unclassified_unclassified_unclassified_661d0e4319c6439e9e144c8d41a2f214",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0
"2964","Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Flammeovirgaceae_unclassified_unclassified_94c8c618369a9a7dc4d3e495e70068f5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0,0
"2965","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcaceae_unclassified_unclassified_746c9e1408aaaefbf76e7addcdb0ae72",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2966","Bacteria_Gemmatimonadetes_Gemm-3_unclassified_unclassified_unclassified_unclassified_74a3d4b611af06159c0ec069408fac93",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0
"2967","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_unclassified_unclassified_unclassified_68108f1eb7bf2317360e4be44b949224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"2968","Bacteria_Proteobacteria_Deltaproteobacteria_Bdellovibrionales_Bdellovibrionaceae_Bdellovibrio_unclassified_ed149b58074304397e6331151e54e46b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"2969","Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_unclassified_unclassified_28c4c149a913474fa478da0eb030c351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"2970","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_unclassified_unclassified_574d75bc1ca7fb161b0801d24ef60c6f",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2971","Bacteria_Actinobacteria_Acidimicrobiia_Acidimicrobiales_unclassified_unclassified_unclassified_7745c981fff345edf4cf3ff9a846fdd7",0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"2972","Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Brevibacillus_unclassified_7944a4e676982db2c282caffcef793e2",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2973","Bacteria_unclassified_unclassified_unclassified_unclassified_unclassified_unclassified_7e793b855cb58d922edbd43e8887efa5",0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0
"2974","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Amaricoccus_unclassified_be2fc41c7c80a48846316a12181bab71",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2975","Bacteria_Firmicutes_Clostridia_unclassified_unclassified_unclassified_unclassified_2bb76170af8691c3de6a1fc69d261d3e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0
"2976","Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_unclassified_unclassified_6deff7d2e66a1850c58ea6c9c6603988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
"2977","Bacteria_Nitrospirae_Nitrospira_Nitrospirales_0319-6A21_unclassified_unclassified_1d572dee7c3d7e1115213b29ef6b9b5c",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2978","Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_unclassified_unclassified_unclassified_4b6aa4654b08be421002ccc57750d6e3",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2979","Archaea_[Parvarchaeota]_[Parvarchaea]_YLA114_unclassified_unclassified_unclassified_a6e9a7b010bb3fd302b78554c37eda75",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,0,0,0
"2980","Bacteria_Chlorobi_OPB56_unclassified_unclassified_unclassified_unclassified_4072144cf703620f988abca1466f0378",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2981","Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_unclassified_unclassified_7a7ddd2ede13ac851581c79469e42b50",0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,1,0,0,0,6
"2982","Bacteria_Proteobacteria_Alphaproteobacteria_BD7-3_unclassified_unclassified_unclassified_ca41b26dc0315cf91d5023620a7359c5",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,4,2,0,0,0
"2983","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Gemmataceae_unclassified_unclassified_d310b0263cece1ef278462d21693fbb6",0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,9,0,0,0,0,0
"2984","Bacteria_Actinobacteria_Nitriliruptoria_Euzebyales_Euzebyaceae_Euzebya_unclassified_12137f17f51417e9b2c87b4c1f01448e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"2985","Bacteria_Chloroflexi_Anaerolineae_SBR1031_A4b_unclassified_unclassified_4fd506d8e7249ef2f9976d35597508cc",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
"2986","Bacteria_Bacteroidetes_[Saprospirae]_[Saprospirales]_Chitinophagaceae_Niastella_unclassified_f1e9f28a8149bf9f0895456d89e34af4",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2987","Bacteria_Chlorobi_unclassified_unclassified_unclassified_unclassified_unclassified_f55676a56fcc4ca15bd842b03b539559",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"2988","Bacteria_Planctomycetes_Planctomycetia_Planctomycetales_Planctomycetaceae_Planctomyces_unclassified_7440e7404dd980936d8ca2901a8eeb14",0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2989","Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Sinobacteraceae_Steroidobacter_unclassified_ccb23ab4739b1c868c340c08fd74b6b5",0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
"2990","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_unclassified_unclassified_0f671405d5d5c07f2f751fb65affe2f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2991","Bacteria_Planctomycetes_028H05-P-BN-P5_unclassified_unclassified_unclassified_unclassified_efd005901b35764a2cef7a862be3389a",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2992","Bacteria_Chloroflexi_Chloroflexi_[Roseiflexales]_unclassified_unclassified_unclassified_0eabde896c6250c5e54a1eb4c6efa304",0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2993","Bacteria_Chloroflexi_Chloroflexi_Chloroflexales_Chloroflexaceae_Chloronema_unclassified_d2864c86896c670a5f6bd2755591ad68",0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"2994","Bacteria_Gemmatimonadetes_Gemm-1_unclassified_unclassified_unclassified_unclassified_a5d7b0f92d3004c0e01eace89409d139",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"2995","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_unclassified_unclassified_ccaf9dfc483f18bc5f73cbf7b61f9468",0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"2996","Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Erythrobacteraceae_unclassified_unclassified_2dc2c73ee7c0ca060a0b0adcc0a15d09",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2997","Bacteria_Chloroflexi_Chloroflexi_[Roseiflexales]_unclassified_unclassified_unclassified_6d3cbcc63598da64e5fc7d5e7a02975c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"2998","Bacteria_Actinobacteria_Rubrobacteria_Rubrobacterales_Rubrobacteraceae_Rubrobacter_unclassified_7a4cd4199369fa50463acddcc19c0278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"2999","Bacteria_Planctomycetes_OM190_agg27_unclassified_unclassified_unclassified_13c3d676c728ead56feccca9376254d7",0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0
"3000","Bacteria_Verrucomicrobia_[Pedosphaerae]_[Pedosphaerales]_unclassified_unclassified_unclassified_4ea4685e3bd56891d3ed534e22cd0b84",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3001","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Skermanella_unclassified_09327de830c8099c79bf4b5bf287470c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
"3002","Bacteria_Bacteroidetes_[Saprospirae]_[Saprospirales]_Chitinophagaceae_Flavisolibacter_unclassified_828c15e62ef490e2dc8fb8a8144de955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"3003","Bacteria_Proteobacteria_Alphaproteobacteria_unclassified_unclassified_unclassified_unclassified_e4c728f39e2a52870b712894b1b2df5a",2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0
"3004","Bacteria_Proteobacteria_Deltaproteobacteria_PB19_unclassified_unclassified_unclassified_d0dc1af207c331d77008fc429839f603",0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"3005","Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Actinobacillus_unclassified_7ed31dbe85fbd96aaca57c9a97297a8c",0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3006","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardioidaceae_Kribbella_unclassified_ec05fa5161782c02f575cbddf3c4503e",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3007","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_unclassified_unclassified_unclassified_45d868ee623ad16ae75afc205c3c6106",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"3008","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Phaeospirillum_fulvum_e892b574724a4a2c6e6ce4ccdf043a6b",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3009","Bacteria_Acidobacteria_Sva0725_Sva0725_unclassified_unclassified_unclassified_e9e0b99c961014972a3b77df68a54806",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3010","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_unclassified_unclassified_unclassified_48f092adec564bca32af3be51ae917b2",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3011","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Gemmataceae_unclassified_unclassified_bd961943ccc5b9840311655bd81825d2",0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"3012","Bacteria_Gemmatimonadetes_Gemm-3_unclassified_unclassified_unclassified_unclassified_e9415cc4865d9cffa836bd05bc95b058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"3013","Bacteria_Planctomycetes_Planctomycetia_Pirellulales_Pirellulaceae_unclassified_unclassified_00f809c29ef201fa7153ff781fa5b961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
"3014","Bacteria_Planctomycetes_Phycisphaerae_WD2101_unclassified_unclassified_unclassified_a2ce089fb7e8a821635878c68a2117dc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3015","Bacteria_Chloroflexi_Chloroflexi_[Roseiflexales]_unclassified_unclassified_unclassified_fa2f8f45fbf5af15e8ed2f360846ac55",1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"3016","Bacteria_Chloroflexi_Chloroflexi_[Roseiflexales]_unclassified_unclassified_unclassified_6a256763c9db61a3d8ae2305f674e895",0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"3017","Bacteria_Proteobacteria_Deltaproteobacteria_Bdellovibrionales_Bdellovibrionaceae_Bdellovibrio_unclassified_be32cac386053d1c9055dfc404e1fb8d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"3018","Bacteria_Gemmatimonadetes_Gemm-3_unclassified_unclassified_unclassified_unclassified_57c9be07ec971568f87f0a8708da7851",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"3019","Bacteria_Gemmatimonadetes_Gemm-3_unclassified_unclassified_unclassified_unclassified_dd822dcbe0b424b9fe6968da9fd26677",0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
"3020","Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Cohnella_unclassified_2f53e4fa52eb239bd6c6f297a93cacf9",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"3021","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Haliangiaceae_unclassified_unclassified_675cd0a816d0dd0375b2b96fc5fd2732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"3022","Bacteria_Armatimonadetes_0319-6E2_unclassified_unclassified_unclassified_unclassified_b59bccc4da4295fab9f7deaaefe3e78f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"3023","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_Conexibacteraceae_unclassified_unclassified_53720351b5f8692eaf4dac6913a36bca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0
"3024","Bacteria_Actinobacteria_Acidimicrobiia_Acidimicrobiales_unclassified_unclassified_unclassified_941d4795e5458967f191fc4e43863d7d",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"3025","Bacteria_Acidobacteria_iii1-8_DS-18_unclassified_unclassified_unclassified_ae8c2350e587d072af581fdfacc3fd64",0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3026","Bacteria_Chloroflexi_Anaerolineae_Caldilineales_Caldilineaceae_unclassified_unclassified_b92e4bebb413acd486396f9ac52a8730",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"3027","Bacteria_Acidobacteria_Acidobacteria-5_unclassified_unclassified_unclassified_unclassified_9f8088e5efe3e1b76b839c8f921f6599",0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"3028","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Gemmataceae_Gemmata_unclassified_75405e705d37e0b7e913b8ed1f0edb31",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"3029","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Novispirillum_unclassified_da89687a167ce58383bfa6965c15d33e",0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"3030","Bacteria_Armatimonadetes_[Fimbriimonadia]_[Fimbriimonadales]_[Fimbriimonadaceae]_Fimbriimonas_unclassified_51f28733ea5daea7af91aa05abf1323a",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
"3031","Bacteria_Firmicutes_Clostridia_Clostridiales_Symbiobacteriaceae_Symbiobacterium_unclassified_cf14d26b6ba06b5985b12277d85c56a2",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"3032","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_unclassified_unclassified_unclassified_98d434b02e3ed5aaf8c0c083d573a197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"3033","Bacteria_Planctomycetes_Phycisphaerae_Phycisphaerales_unclassified_unclassified_unclassified_dd415d4532e2b0ebe387bf55d73b9da6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"3034","Bacteria_Planctomycetes_Planctomycetia_Pirellulales_Pirellulaceae_unclassified_unclassified_ae0f3c0d2bef586bc26ae4966d1e266a",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"3035","Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_[Weeksellaceae]_Chryseobacterium_unclassified_7ae0480e8229b0e668c1f75116bf34cd",13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"3036","Bacteria_Gemmatimonadetes_Gemm-3_unclassified_unclassified_unclassified_unclassified_e2f02f0408492f912895ea39715c33b7",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"3037","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_unclassified_unclassified_unclassified_b1160f3fe93d7924b0bd59ecbad44c14",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3038","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Gemmataceae_unclassified_unclassified_a2781653f3f339b17335f38f84805bf3",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
"3039","Bacteria_Gemmatimonadetes_Gemm-3_unclassified_unclassified_unclassified_unclassified_6243a971b2e702f4afb64dccf467fdc0",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3040","Bacteria_Actinobacteria_Thermoleophilia_Gaiellales_Gaiellaceae_unclassified_unclassified_98df70d6ca66589b841a3fab3131ce41",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"3041","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_unclassified_unclassified_19543fcb4835f6da4d84130556cd119e",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3042","Bacteria_Bacteroidetes_[Saprospirae]_[Saprospirales]_Chitinophagaceae_unclassified_unclassified_e14ef3d2247b29b3ad6ceabf70b7a4ae",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0
"3043","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcaceae_unclassified_unclassified_5074473e1529d45f843091a6817a12e1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"3044","Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_unclassified_unclassified_879fc39bf646f1e6a8504712717dc1a1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3045","Bacteria_Chloroflexi_Anaerolineae_SBR1031_SJA-101_unclassified_unclassified_c884db8385c67e4bae5fa47c5e8eafc5",0,3,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3046","Bacteria_Elusimicrobia_Endomicrobia_unclassified_unclassified_unclassified_unclassified_197b2e6670ebc1759fc83fb3ec315f9f",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0
"3047","Bacteria_Bacteroidetes_[Saprospirae]_[Saprospirales]_Chitinophagaceae_unclassified_unclassified_64a44b0e39504de0bd4e847c5f13bb78",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3048","Bacteria_Firmicutes_Bacilli_Bacillales_unclassified_unclassified_unclassified_ae574ff77da45ccfd8ebd0c34ffe32a8",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"3049","Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_S24-7_unclassified_unclassified_c8427312a34c42bf7e8fd55250f8877d",0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3050","Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_unclassified_c2a50d662d1429087b371107ac2a4de7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"3051","Bacteria_Bacteroidetes_[Saprospirae]_[Saprospirales]_Chitinophagaceae_Flavisolibacter_unclassified_752c1c57382a7a0c586e5b07d2c932b3",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3052","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_unclassified_unclassified_unclassified_fc290394685e2a5d3622616b8dbfd3d1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
"3053","Bacteria_Actinobacteria_Acidimicrobiia_Acidimicrobiales_unclassified_unclassified_unclassified_f88fc32ad1552744bf245ac245f94b10",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0
"3054","Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_unclassified_unclassified_a3f1e39d778c9b61516956e110061e0c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
