FeatureID,Kingdom,Phylum,Class,Order,Family,Genus,Species
73b73bdbdcc68039912dac478d16459a,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
e17b1a461ed16ea5630b07586920ed97,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
67b9a9856f920dac4262d2f1f0ce7482,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
7434d38d49b75dc168ba6829fde62872,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
9fff2276bea919d0c7a4f40cf2417d96,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
3314cafa97881d712a10f95b3f849473,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
a857644a556f7e2422ab8e1c57c2461c,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
2986ee49d0cc12ae88c2c36c7a7dcf22,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
64bce05d9345bc2f221a97e044df458e,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
c79cf530791f94e449068e9f1601daac,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
db9d190d7c8a71bf42e94a5f739b0973,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
24c2e6aa580cd30f006330c3bf8ef6b6,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
4a91a8f55f7341a18ffe0829396d8184,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
f89e0cb4638b9e23116b25d80b7e6558,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
dce67f31c98d9609c7bf50fbc1cc3194,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
4ea14ef6100460f30e2ce365d8a2e03c,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
49d2bcc9863a1cbbe1bd5b52b015d1e2,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
96daa4a8a1f29645fd3fd5186c1eb49f,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
bca5ceec8547f52af043ff2d49811cac,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
fa8deec8b56f1d8e5cde97e6b9985ba4,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
56fc7942261af7c4cbb398a87a7e3944,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
74c703e50032e094cb3a06431fac6787,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
ba6213665ba4103bc063cff89835fcd6,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
991c91de038c044175b56c4a57a2af10,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
641c86e41390a0cd82d510c0e4f9b78f,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
0e15c059aa8df85d980f6c6af4c856ab,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
613ca3ef0de71992cb4872b8ad84036f,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
139a7f8a60bf58ccba9bebc906d26336,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
ca01703c5c5bef6cf4ae7a636743a61d,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
e0852fcd89041fe7743b769cbaf10137,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
23a633e24e7801096540b9b26be86a2a,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],unclassified,unclassified,unclassified
700cf62a33fbcf1a4aef9ac6fbed0d6f,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
ae9fd27535e684fbfd720f10041e3ac4,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
5f48516292d533d1d123eaa0094e405f,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
413407c6180bc708c93753b6c188f13f,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
daa38e598a3516dfe8bca62e15080dd3,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
7d4df27eb854392bafb130e3e2d4f9ee,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
a556d2977506d109d655ed290c5c5553,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
686280714d41812060585d43ba350f73,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
96150fb11bfcb12bc87e4483e14ba203,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
fd54050d3b24195093d68c08c22784d5,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
5dd11b80fdfaf6c4c58bfed0befcb74d,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
48aa88d55c9463d42c8cffb95517aa88,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
e0e6b81dfddbcecdaa9f2306e719d359,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
9f8291152a7a4c4602150566b943e2b3,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
473bd5207aa926f0a06548ac54fa969b,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
06a78acbb68fe00a437eb165db12a697,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
c06d91c1ef70b12a9853ec1babd5c7df,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
07ca67d1cd0036386b56b5394746108d,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
ce88eee7083461a0bf505f4505f82263,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
85d6ab8fa96e7ba2e0ffe075e0f3fd38,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
56340859b17ca47e229dae9b1c746a01,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
ffd42af6f2ce8d4b02289b9585417d0f,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
af0faae26066aa85285d867a6ecaea1b,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
0eabde896c6250c5e54a1eb4c6efa304,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
6d3cbcc63598da64e5fc7d5e7a02975c,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
ddedbc07cbc8bdebe607fba723daf826,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
0d93fd0c10ef93e6ff203ed5f1bd371c,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
fa2f8f45fbf5af15e8ed2f360846ac55,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
6a256763c9db61a3d8ae2305f674e895,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
c1a02ee64ac7faeebf8adef244323a02,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
79b8234bc73779ac67c4c1d59159d863,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
87e1899804d58ca882d032598e05eea6,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
9549349efb6cabbbdd50a694b25c940f,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
24bc5c3d45bbdf87f56c9ed798d53b26,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
9acd716d479e3ddfa3afe7f0f925eb26,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
fa77be52892080311811196f77f4ac58,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
83e315c53f627ef457101750421f9fa3,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
55ae813479d05ee5a0bd099531c550d4,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
ccd1023731953dd57fa30130fd19d18a,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
9bfdedf4dfdea663afa33bde53cd8294,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
daea0d2987beb9564b527dca636fe906,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
3dd820b75b51e3badc553ac58c31f7e2,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
c3093b0d23af245de25dce20f9287967,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
766ffff9d6892b246aa021fe58f5ad01,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
895c11076d788ff2b9f83b010b376819,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
2e90938f09246ce96d2d130f5236a963,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
fb146b95b6bea37f6e083402829258f1,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
2b49ae01c2995c2042cd404f13fea994,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
c0eda2ad1b7eeee93952418890f72e22,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
6df3dbc3c836d301a82e3dc774e0dbd5,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
e9dc5db5787aa8f96bdac7c99ee778eb,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
b88b86b637f1551169d30c43316df59c,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
b201e045a8f681642b7806b1e4e0e042,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
75a929c0b26445aeac60571208dd9251,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
7a5fa1e2802137b1a48b508ca62545a0,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
d8912ef41c28d03c1086eb02fa335234,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
60f7452849029245e0c249b664c0f1d3,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
f083239372464aaa092e5d49100be97c,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
121639cfc30bf21362c7d1999bf365c5,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
73cc572b84baaf3fcaa42cf4bf4ff45d,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
f6172d98cdd96b27e456f5dda9315e04,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
f63f2c1d0b79ea325eb2a15d2ab78957,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
dff7112b86403b2c52273d430b39f8fd,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
f8e2539c7b1175a82d040569b07b9a77,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
d8ab19fb26445a7b28a9189058073ac9,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
41659acb501c11da462a4d455dc04f88,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
6dd221e6df0c5ff8f953a1c8bb97ede8,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
23e4c61f4abc1fc749cc0c24e0713534,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
24fce9d053363bd3749f4a7e50ab27f2,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
9abed0e66f5d421b1f7879d9975ec626,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
ddc0988a2afc5d7cd926a4642a09abb9,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
b6d03cc675f3c05ed4d397984d71e338,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
57bca23561b89f81787cb55ff07c6793,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
932bdb16a2e54be3e68cb2a19dc2531e,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
58f1d02a0ffff2dac7884e79b4f2e406,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
a3d07c8770b141d8b7ae964985cd7903,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
a8aaa4b2d701c5e9686f78ebd2bdff53,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
54a005907287de8c63d5aeee19409a37,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
b2156aab16f1d4bf594dabb2324d227f,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
29da4356549ffcad6f2074f3d228358e,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
7c507c1de6957ec57cc16c6d9a627643,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
37df776e955de56565b5a81e15e6f93b,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
0c0a6c35a86f31436b793e30b39af547,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
316da1cab5c7eff59c3ba3c658fbf938,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
26f21b0fee5e2557658653ca709153a5,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
423304380772db6d85bd58637acfe750,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
82117f785ef242dfe83493763cafd1db,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
63462f28d060a214837f4f427401bb84,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
27ee29b967824002abde6238c4ffb0ac,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
a091d20173a8176b0dba971e29d59efc,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
5711a5a72ceb8ed86636078f6773f7ff,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
7b747526320cd683b7e8b300942e4e01,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
f545367dec1591081f4bdbda890f2cec,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
37ec530ed090e20e99113a5b863cc7bb,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
5b940eee34ff5cb75a180cae9318c548,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
226a168b498a2d4e6dad1f39104fd196,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
d652a13e87c75fa727380f5f8d8c5cb8,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
ee18357e7da96f0507ec14e3f9930b5c,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
1d57873274da06800fc995607d4bc7c8,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
067a554ec68ba74a25ca95b38e7e449e,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
efb3a4d5af66d37976eec20f3fbeddc0,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
cc02b1a2019655a4877ed5b724314ad3,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
885613ca0bfb300e8bc7b5a85d2257f2,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
0ddc2d6597826af0dab47224a2b2f777,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
3c299853f76b71824fc693e3bbcc6841,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
7338fc26fd00199598d61ac2434e954a,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
3431557e04d5d4bfe7fd142757f1677c,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
36a5e42d67b5e7eed98f42393b0a624f,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
41c2e2c0996c77b1e326f5fce9b9b7f4,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
47f6be29f2e262f0934a55f68caf4612,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
003562958a426a2e7a235c8312d5baf0,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
e3ed9ead4af1e1bebbc131840fa65da8,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
e2039f73cc83c07e1385d5b761ca05b6,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
a7bf04244c7a85be0bb268744cf11c40,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
37f85da69ba17b8029645006798e6181,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
a11e64bb682e29cc92a221df58a73d0d,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
6f5ee7773c81889ffb4d45ff0da1a072,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
ec7be4998e6d65c0cacd990cff2c3d35,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
bc131e57b6ef6064d35386573e102fdb,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
a36dc30855c7a5c37bdc382462ed50e4,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
f6b44cea880f0b748a321182d1b6c060,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
5c0ec4c4c363f6a9962afa7b7adc56b8,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
53fb6d9e5eff23bc7cc3a63d39b7eb28,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
ed4bc8dfdbfb9c5d4aa97c8765b4bfb6,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
ffb3e6dc64dea159b70ca33b9159c1d4,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
4acffa14f1fd4fa1b2df42f08de8b259,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
a2d8c7989d16d709024fa06242fb6029,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
a7bced3878ac250077d8d0caca62769f,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
6a10cd7457bd3b372b6e0542be3a52e9,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
53ef10e3b345647de07f2ff59feff9b7,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
7c8b1b6ee8623d5938041f4b9a8f3cc7,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
ebfdcc50dcbb0819e9dd07208d63d586,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
cebb0abfc47d7c43a49d11f91bd1a079,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
72316ce0e9a534428e5602fe4985cc96,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
43061a1a148d7bfb9e799b0a9ddc4b87,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
c90ccc3550ac3368027e54d88016cad5,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
d5e24175db7774a4a9bca6a3eaec32f1,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
30039c32eecf3a88c3e79381b7ee176a,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
ade5d1e5ab6f84ff9f0e58c88b2abf5c,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
ebcb854b374c640207fb7a9e77874eec,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
72cfd64161b3f35bc121c3525575390d,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
3e26b51728665674714c89afcc2560a6,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
042ee0dc0f2a49c6ea48fad6a82fb168,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],unclassified,unclassified,unclassified
9fe089aa325f2d3574f884db3767608b,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
779b56ac1ee9f52ecfcd5cd7b6aaefc7,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
42db3e7ca24ffcc761e1a65d08d60f8b,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
481d6fbf352b042b557cf5568f495b29,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
5fed1fe209eed6f7e164998f5ab12e81,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
2b17c8b978963f62cb5675bf91b1e2da,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
2422b741ea93652a73315a1e40f3faa0,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
671c00f39cd866d143ef95467d744022,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
f8b9ce70a4952c4895dc614eb9847a15,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
1d0f2c47fda4d9b1517235e1e478d377,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
2b7f4c12ea57a63ad20d14dac09cf075,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
4dc5418afa720baeb73f003d471726b6,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
245668e302ab70950c3f975c098eadb8,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
ed26c7d3ed7e036146b51499dfe3f934,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
708fe210a42a2ad9cd6e0c4bdfe6e50a,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
daa0abc7303a93c4717d2d013e68ea54,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],unclassified,unclassified,unclassified
e0277f1cd890fa1a8142761c7a37c763,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,unclassified,unclassified,unclassified
8ce802362640265db533ca4e6f9ea326,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,unclassified,unclassified,unclassified
6d4600e84c2b19090fb3bbebd7bd2553,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,unclassified,unclassified,unclassified
a9ba299e4b76751fe9cb3defddeea10f,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,unclassified,unclassified,unclassified
c254c7ccdc159fcd344326b8529f4716,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,unclassified,unclassified,unclassified
2b772141637747e3f0b05344219c070d,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,unclassified,unclassified,unclassified
3b595460dedef3f8ce8328a4c7b2411d,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,unclassified,unclassified,unclassified
cfe725c6f2a9804e4e231d40c22b98d5,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,unclassified,unclassified,unclassified
b817a1559c740762de832b2412380adc,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,unclassified,unclassified,unclassified
4b7a3581125f8b15fd7354d3c63b83bb,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,unclassified,unclassified,unclassified
a1d024b6c808cc9abbbbd81122fd9ff6,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,unclassified,unclassified,unclassified
4abd09f087c1a3536e8c693800f80d27,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,unclassified,unclassified,unclassified
28712cae7a48bc0218810c71dff7a485,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,unclassified,unclassified,unclassified
